"","genes","logFC","logCPM","LR","PValue","FDR"
"12285","ENSG00000197296",0.198738923571028,3.9288850323512,0.653781112271986,0.418764068300997,0.663239110861417
"12286","ENSG00000136950",-0.162062060159586,5.34189096783577,0.653660501802332,0.418806986871802,0.663253096497204
"12287","ENSG00000089486",0.134415603182545,5.58651805620395,0.652830761541839,0.419102422943494,0.663617915463394
"12288","ENSG00000198523",0.35214244793984,4.20157828349683,0.652723450313545,0.419140654680277,0.663617915463394
"12289","ENSG00000227486",0.217719626299701,0.354604074711246,0.652576955499585,0.419192854726542,0.663617915463394
"12290","ENSG00000134775",-0.231314947848866,2.83818898278888,0.652548291391717,0.419203069652534,0.663617915463394
"12291","ENSG00000132424",-0.183744262039002,9.26166454976745,0.652534782214047,0.419207883998591,0.663617915463394
"12292","ENSG00000080608",0.137124475880521,4.6900749323839,0.652218479601533,0.419320630186461,0.663666487197881
"12293","ENSG00000124493",-0.515885078400169,-1.13391061586607,0.652117601626543,0.419356597680072,0.663666487197881
"12294","ENSG00000141568",0.11050748434963,5.53788956424954,0.652091357280261,0.419365955712483,0.663666487197881
"12295","ENSG00000215421",0.138348168778223,4.01586007299093,0.652065981386892,0.419375004373642,0.663666487197881
"12296","ENSG00000070413",0.129276410020743,7.28813298080863,0.651138970366262,0.41970576207386,0.664135898883465
"12297","ENSG00000162927",0.172034302822334,3.07360276351637,0.650983366169903,0.41976131978418,0.664169797433584
"12298","ENSG00000261572",0.229708855405469,1.86400842138933,0.650090167067887,0.420080444320282,0.664620686708385
"12299","ENSG00000233369",-0.257119379269009,1.19252160367353,0.649594995847234,0.420257516310024,0.664813743662168
"12300","ENSG00000066044",0.110812657447862,5.97426684247475,0.649557848214105,0.420270804699834,0.664813743662168
"12301","ENSG00000243199",0.25917899712358,0.351915740361385,0.649128846480966,0.420424311920216,0.664996849786569
"12302","ENSG00000152128",-0.401351752921375,0.714955812987518,0.649043354005691,0.420454913197018,0.664996849786569
"12303","ENSG00000143036",-0.22743015810944,2.81783993420508,0.648828879312074,0.420531697149563,0.665004936908069
"12304","ENSG00000115257",-0.21889955019254,3.50857211080205,0.648776364626222,0.420550501088852,0.665004936908069
"12305","ENSG00000104976",-0.14925973918814,4.00320819095115,0.64866722260183,0.420589585599575,0.665004936908069
"12306","ENSG00000247572",-0.180167055380051,3.49146895501249,0.648557236395646,0.420628977902031,0.665004936908069
"12307","ENSG00000184232",-0.222953747177879,5.3986004346455,0.648551821761743,0.420630917331942,0.665004936908069
"12308","ENSG00000006042",0.166278063589896,5.59097661607627,0.648288435933885,0.42072527378049,0.665100069218962
"12309","ENSG00000260114",-0.157034176679641,3.14447475155996,0.648170087483789,0.420767681715901,0.665113070366909
"12310","ENSG00000100814",0.156548338721646,5.63638190298871,0.647957408629111,0.420843907212435,0.665179520928704
"12311","ENSG00000054392",0.201109785421078,3.57500043715159,0.647851195140873,0.420881982542353,0.665185666016292
"12312","ENSG00000117289",-0.254487329093755,10.6145938626528,0.647553624763646,0.420988682738575,0.665300259912643
"12313","ENSG00000166352",0.289612542809345,4.57413710140963,0.647100283668145,0.421151315508322,0.665503219836386
"12314","ENSG00000119013",0.182643088028995,4.40701513954447,0.646827499639105,0.421249219988064,0.665603871472126
"12315","ENSG00000177951",0.123672761080527,5.70988194001797,0.646435517105903,0.421389965355642,0.665730150418521
"12316","ENSG00000099849",-0.169065130624505,5.09088343001564,0.646414341510749,0.421397570671455,0.665730150418521
"12317","ENSG00000078401",-0.33321711509085,2.60219213460741,0.645943693883311,0.42156665896223,0.665914270529893
"12318","ENSG00000130254",-0.125129229615932,7.05659865769849,0.645899432393161,0.421582565883087,0.665914270529893
"12319","ENSG00000125772",-0.15431630189249,6.76205447052228,0.64526183833998,0.421811807278348,0.666197812939215
"12320","ENSG00000204623",-0.184676626510098,5.02519258137152,0.645209725414936,0.421830552264539,0.666197812939215
"12321","ENSG00000068784",0.184733619798644,3.81028626052479,0.644932776284538,0.421930191592518,0.666301090643261
"12322","ENSG00000118971",0.126079504403959,7.01487556708705,0.644734422372352,0.42200157596929,0.666314220767505
"12323","ENSG00000179542",-0.389975350109073,1.05769782677028,0.644676806284679,0.422022314455843,0.666314220767505
"12324","ENSG00000168675",-0.153731276096081,4.37063316270523,0.644624223498734,0.422041242572788,0.666314220767505
"12325","ENSG00000270953",-0.268193911476815,-0.176195520816402,0.644225737366412,0.422184726084087,0.666475481280703
"12326","ENSG00000184887",-0.127080363590245,5.61623061896055,0.644150314340536,0.42221189198057,0.666475481280703
"12327","ENSG00000142197",-0.175783243195909,4.22209535763928,0.643605512435201,0.422408196646518,0.666688967134768
"12328","ENSG00000065621",0.17485563417377,4.50360791021545,0.64354232043291,0.422430975017676,0.666688967134768
"12329","ENSG00000204899",-0.152634068008059,3.39681049252094,0.643489740943977,0.422449929372696,0.666688967134768
"12330","ENSG00000157869",0.126390997997122,4.51569313269509,0.642777440924204,0.422706831539194,0.667040293694898
"12331","ENSG00000164742",-0.231780411930945,4.20227649595375,0.642579794387359,0.422778157308209,0.667098743552496
"12332","ENSG00000164610",-0.14853807165867,3.52933663995327,0.642302242261167,0.422878349459765,0.667134860710778
"12333","ENSG00000166266",0.109262094619921,5.43330882556301,0.642224169855901,0.42290653883307,0.667134860710778
"12334","ENSG00000188185",-0.178176517912341,3.91770204071609,0.642127073604843,0.422941601016405,0.667134860710778
"12335","ENSG00000169184",0.350808930652585,3.69278331815683,0.642046300314455,0.422970772173473,0.667134860710778
"12336","ENSG00000182950",0.527057686293117,-1.50063207618527,0.642019310757838,0.422980520084439,0.667134860710778
"12337","ENSG00000104879",-0.467492561800384,2.9478675796928,0.641930829162661,0.423012479646017,0.667134860710778
"12338","ENSG00000197020",-0.225264347402727,3.5232946752517,0.641851710546963,0.423041060361288,0.667134860710778
"12339","ENSG00000196776",-0.149039385965441,7.19904923119192,0.641355208929781,0.423220482065026,0.667334213664434
"12340","ENSG00000169635",-0.160012761660089,3.92298987198334,0.641312090842103,0.423236069107217,0.667334213664434
"12341","ENSG00000226026",-0.353431780037973,-0.565104943100845,0.641010255645622,0.423345205592674,0.667415114065762
"12342","ENSG00000152464",-0.151417847204436,2.95144493558349,0.64098045857874,0.423355981795736,0.667415114065762
"12343","ENSG00000093217",-0.269116869188716,0.492745907509052,0.640716470950949,0.423451471707655,0.667465105481433
"12344","ENSG00000138741",0.284863154037586,-0.671004264733117,0.640615675640511,0.42348794001949,0.667465105481433
"12345","ENSG00000131459",0.310741639402837,4.86277514105628,0.640608306723109,0.423490606320003,0.667465105481433
"12346","ENSG00000137200",-0.105973953789957,6.41805566268993,0.640392183752091,0.423568817436573,0.667534301058108
"12347","ENSG00000012048",-0.334922808564756,4.15426750721686,0.640246677725344,0.423621485713526,0.667563233783759
"12348","ENSG00000162613",0.141373388964933,7.49998890697929,0.639659592237258,0.42383409062151,0.667844177293709
"12349","ENSG00000169976",0.146401807230381,5.42946605754565,0.639418155338497,0.423921570090267,0.667871699932048
"12350","ENSG00000110693",0.173780842925655,3.26132342775561,0.639334661864165,0.423951828456321,0.667871699932048
"12351","ENSG00000143951",0.172989444879974,3.00543766529969,0.639327197061593,0.423954533888098,0.667871699932048
"12352","ENSG00000156345",0.164203451028902,4.28177578671916,0.639119427828675,0.424029845063037,0.667936260961101
"12353","ENSG00000124120",0.162732184575549,4.96667548205853,0.638850590012098,0.42412732186284,0.668017989505632
"12354","ENSG00000169891",0.189859819999539,2.83593717499365,0.638770052027933,0.424156530343075,0.668017989505632
"12355","ENSG00000099250",0.167462660438452,7.44725127617034,0.63865377855609,0.42419870423373,0.668017989505632
"12356","ENSG00000116883",0.340275707381495,6.07565573821538,0.638597659932614,0.424219061434527,0.668017989505632
"12357","ENSG00000129484",0.172817233399225,5.0381760818781,0.638353477454046,0.424307656435383,0.668046990746046
"12358","ENSG00000111641",-0.191693824342473,5.68794381455663,0.638302990699518,0.42432597765065,0.668046990746046
"12359","ENSG00000153551",-0.198851777055174,4.70511958810444,0.638263024139505,0.424340482018316,0.668046990746046
"12360","ENSG00000137154",-0.152275984135878,10.1838329199464,0.637927349438996,0.424462331963504,0.668153377839675
"12361","ENSG00000215283",0.286574214273625,-0.308485601632248,0.637872924976445,0.424482092995094,0.668153377839675
"12362","ENSG00000204338",-0.492110563407239,1.3057938077601,0.637793101637662,0.424511078627438,0.668153377839675
"12363","ENSG00000243749",-0.143812681381917,4.54242256189859,0.637611784621249,0.424576929914118,0.668198764198624
"12364","ENSG00000072110",0.205818680656906,6.84281489468734,0.637524599601591,0.424608599504126,0.668198764198624
"12365","ENSG00000160087",-0.12059128698078,5.5699755335642,0.637399788103629,0.424653942925756,0.66821607501063
"12366","ENSG00000162642",-0.127546220363337,4.36143503056808,0.637280863085834,0.424697154580696,0.668230028843328
"12367","ENSG00000145860",0.13103590890673,6.46282649990321,0.636877623158902,0.424843721808648,0.668406589733231
"12368","ENSG00000257008",-0.39689318113318,-0.846202884643083,0.635885937409025,0.425204497089509,0.668905760546569
"12369","ENSG00000255337",-0.315000587944503,0.993729396015388,0.635816555449594,0.425229755471065,0.668905760546569
"12370","ENSG00000196950",0.207605073682593,6.50766541724301,0.635528282552883,0.425334724864148,0.669016793992056
"12371","ENSG00000235241",-0.273237909971112,-0.699229556268538,0.6354337404997,0.425369159132414,0.669016872462968
"12372","ENSG00000114745",0.111214554554997,6.55689201549929,0.635070884309371,0.425501358140026,0.669170702015074
"12373","ENSG00000157551",0.31956690607857,6.32088686565105,0.634874848969616,0.425572805181124,0.66922897198813
"12374","ENSG00000156253",-0.165649595901065,3.71408827799924,0.634701893484962,0.425635855513669,0.669274029475469
"12375","ENSG00000239903",-0.329699255915425,-0.760659154336052,0.634411250445527,0.425741840077,0.669386584434601
"12376","ENSG00000179296",-0.273954894249224,1.84010390219337,0.633981144936744,0.42589875321551,0.669579188858612
"12377","ENSG00000162997",-0.185589195983962,2.71311680275561,0.633535385616531,0.426061469055245,0.669646751268122
"12378","ENSG00000107758",-0.110686940435214,5.62958994545949,0.63350376182936,0.42607301626083,0.669646751268122
"12379","ENSG00000261187",-0.255656860494712,0.7260022791481,0.633425704912359,0.426101520215606,0.669646751268122
"12380","ENSG00000131791",-0.139044147045341,5.05285324548487,0.633325260843201,0.426138203482193,0.669646751268122
"12381","ENSG00000182957",-0.197371113385781,6.46665532639785,0.633206370867683,0.426181629535078,0.669646751268122
"12382","ENSG00000177556",0.132018224535433,5.22072755226723,0.633105873544284,0.426218342634562,0.669646751268122
"12383","ENSG00000160307",-0.331734639863083,1.71075627086407,0.633095467902564,0.426222144235128,0.669646751268122
"12384","ENSG00000255495",-0.341850767826129,-0.365533517102753,0.63308595714215,0.426225618944092,0.669646751268122
"12385","ENSG00000235896",-1.0008977147094,0.456273914253635,0.632955853575332,0.426273155914517,0.669646751268122
"12386","ENSG00000226259",0.322493911735982,0.0456395193359101,0.632920991471753,0.426285895112657,0.669646751268122
"12387","ENSG00000131187",-0.250819941705541,-0.543267193537107,0.632665192062428,0.426379386040075,0.66973954259964
"12388","ENSG00000181004",0.195648141683808,3.59785111915772,0.632556347063716,0.426419176647714,0.669747975462913
"12389","ENSG00000249709",-0.146216492581918,3.66901165750594,0.632241302794476,0.42653437929737,0.669874842036398
"12390","ENSG00000148384",-0.132959140324245,5.64599140471718,0.632115482540826,0.426580401246211,0.669893048187855
"12391","ENSG00000138246",0.117560392756419,5.99599213861525,0.631870839625343,0.426669906999526,0.669979531957855
"12392","ENSG00000246477",0.236175396657852,0.686422510645587,0.631711190514334,0.426728331925831,0.669995874764686
"12393","ENSG00000198498",0.148199003390592,3.51966500317596,0.631654218717424,0.426749184147543,0.669995874764686
"12394","ENSG00000246174",-0.252529009219641,1.98828720940806,0.6315477831699,0.426788144685554,0.670002979760112
"12395","ENSG00000163728",-0.170545350999753,7.41084531544616,0.631289994572981,0.426882529932769,0.670059121133936
"12396","ENSG00000068796",-0.143593192430901,3.82245543901846,0.631221464181966,0.426907626548989,0.670059121133936
"12397","ENSG00000170734",-0.135596093207873,4.02871753120663,0.631167964572461,0.426927220265067,0.670059121133936
"12398","ENSG00000162630",-0.358767665170679,0.471201684183671,0.630764257935919,0.427075117616273,0.670237180469417
"12399","ENSG00000228401",0.271109090867389,0.127000567668541,0.630484004651485,0.427177833403303,0.670344310390198
"12400","ENSG00000188559",0.150917116799343,7.2243545826462,0.630284766421155,0.427250878957738,0.670376043335562
"12401","ENSG00000268047",0.297775338466524,-0.675493109031427,0.630027622888061,0.427345181823802,0.670376043335562
"12402","ENSG00000106683",-0.158072422652923,5.11138732603146,0.630014401590387,0.427350031349975,0.670376043335562
"12403","ENSG00000162694",0.144003764861257,4.4462988248409,0.630005354268569,0.427353349924067,0.670376043335562
"12404","ENSG00000087245",-0.268871063152968,8.07801752793943,0.629896369073109,0.427393328944164,0.670376043335562
"12405","ENSG00000164080",0.13007388488271,5.47282651988179,0.629865153804502,0.427404780674187,0.670376043335562
"12406","ENSG00000106927",0.408481432417716,-0.206966178836759,0.629300922908605,0.427611855934891,0.67064677421612
"12407","ENSG00000023287",0.14037232411261,5.87922971623154,0.629048397568969,0.427704582864573,0.670738137244781
"12408","ENSG00000038945",-0.367020423312933,2.827233101878,0.628878612792818,0.427766944629888,0.670748129711363
"12409","ENSG00000162929",-0.166388183755413,3.56106870626849,0.62884334165091,0.427779901402493,0.670748129711363
"12410","ENSG00000171105",0.226255867050693,6.94326487865516,0.628741770443867,0.427817216657629,0.670752585375301
"12411","ENSG00000185163",-0.115649371937914,5.63519832516221,0.628419067378008,0.427935803972367,0.670854135622837
"12412","ENSG00000254389",0.251515858746696,0.80903046564106,0.628377875678449,0.427950944716588,0.670854135622837
"12413","ENSG00000206562",-0.149770378373178,3.02414007431281,0.628080186859231,0.428060389582184,0.670902962539812
"12414","ENSG00000162669",0.232112808171202,2.80883953170996,0.628061834862596,0.428067138049134,0.670902962539812
"12415","ENSG00000099899",-0.109944027118045,5.73657165947185,0.627903113876409,0.428125510240406,0.670902962539812
"12416","ENSG00000108883",0.123082068211652,6.15250647153698,0.627895927295157,0.428128153505261,0.670902962539812
"12417","ENSG00000180035",-0.162911885951582,3.14252420472532,0.627765287251483,0.428176207938274,0.670902962539812
"12418","ENSG00000138050",0.149345058753204,4.08482677333001,0.627596059430712,0.428238468541548,0.670902962539812
"12419","ENSG00000136731",0.137063137322449,6.05023108673366,0.627415293647104,0.428304989169445,0.670902962539812
"12420","ENSG00000037280",0.197574075745284,7.10346061441729,0.627384337143098,0.428316382524785,0.670902962539812
"12421","ENSG00000116132",-0.216530371986235,7.18020890567225,0.627375126140407,0.428319772667298,0.670902962539812
"12422","ENSG00000187735",0.116415305013029,5.90214870495193,0.627355746574093,0.428326905518299,0.670902962539812
"12423","ENSG00000131725",0.134741444743027,4.15862625654725,0.626971599909984,0.428468331704837,0.67107046043476
"12424","ENSG00000273474",-0.286110469244121,-0.316391921939308,0.626798887124842,0.428531940054896,0.671083503826075
"12425","ENSG00000138081",0.121340037134579,4.99200640180427,0.62676169091888,0.428545640902451,0.671083503826075
"12426","ENSG00000106246",-0.118620584817694,4.24913893476602,0.626596195598076,0.428606607454134,0.67112496066595
"12427","ENSG00000175879",0.258894546857529,1.98253369582907,0.626449847623228,0.428660531258152,0.671155383977619
"12428","ENSG00000198130",0.166520057264747,4.75911066576551,0.626345606021406,0.428698946672169,0.671161522803378
"12429","ENSG00000204116",0.129301543828426,4.90578610441388,0.626051141422558,0.428807491702441,0.671277445172933
"12430","ENSG00000270110",0.329468363549988,-0.227678304027374,0.625729031365026,0.428926274900827,0.671409374959404
"12431","ENSG00000171262",0.12359870549642,4.4871300254736,0.625447289484754,0.429030212450777,0.671417122455009
"12432","ENSG00000105640",-0.134198974180868,8.45014909328253,0.625399732957533,0.429047760308617,0.671417122455009
"12433","ENSG00000099769",0.283682674996013,0.601013691679152,0.625360108201992,0.42906238225446,0.671417122455009
"12434","ENSG00000180667",0.181874260606879,4.72616059920579,0.625341483258353,0.429069255312,0.671417122455009
"12435","ENSG00000207165",0.224558133515934,2.3906863938029,0.625156664734522,0.429137466863034,0.671469858685488
"12436","ENSG00000224307",-0.286952241989889,-0.390920287596791,0.625007671420693,0.429192468222434,0.671501918157276
"12437","ENSG00000070770",-0.134354572116017,6.17412509731093,0.624727838897186,0.429295798094744,0.671609579764368
"12438","ENSG00000146587",-0.125430162829612,4.74537162033047,0.624174250109757,0.429500324953332,0.671875528430373
"12439","ENSG00000170160",0.588744966072967,1.93963817943469,0.623571798379608,0.429723071988246,0.672169934212983
"12440","ENSG00000100216",0.129858410820062,4.90058630896951,0.623347448418706,0.429806066497867,0.672245710277251
"12441","ENSG00000099942",-0.119344117468534,5.9288048541359,0.623067906141838,0.429909512412339,0.672353458966874
"12442","ENSG00000233822",-0.247642605240421,0.253135166912672,0.622886217991251,0.429976767151626,0.672404593993666
"12443","ENSG00000162706",-0.359566883343728,2.5657823095486,0.622551641622699,0.430100657536899,0.672544281418906
"12444","ENSG00000118482",0.135873816482963,6.83290657599812,0.621992906106613,0.43030767235251,0.672813916824397
"12445","ENSG00000173557",0.294840668558094,-0.487441257431839,0.621757076821837,0.43039509376476,0.672896531890795
"12446","ENSG00000248596",-0.338183203664546,0.533432856665654,0.621559662083612,0.430468295663819,0.672956904124291
"12447","ENSG00000177675",-0.3542306871643,1.69486673985572,0.621261057430623,0.4305790548744,0.673034569528175
"12448","ENSG00000140043",0.132054890725346,4.58549683227073,0.621239217752965,0.430587157397683,0.673034569528175
"12449","ENSG00000159592",-0.106125098910391,7.12127092341533,0.620944142512386,0.430696652990662,0.673116574437654
"12450","ENSG00000232680",0.447391015981342,-1.12353227213468,0.62091138316109,0.430708811828586,0.673116574437654
"12451","ENSG00000130518",0.225022024939117,4.13824087113542,0.620542488452095,0.430845765305431,0.673276528435288
"12452","ENSG00000116990",-0.324575074212461,2.68837782625782,0.619847082135426,0.431104116861543,0.673626148552444
"12453","ENSG00000266903",-0.41836630561591,-0.0633011246184108,0.619738938216983,0.431144314680405,0.673634861538315
"12454","ENSG00000204592",-0.17541202448629,9.85521926440526,0.619620049075138,0.431188513126829,0.673649823342598
"12455","ENSG00000051108",0.208165075885816,7.86297337856481,0.619126145982676,0.431372201004502,0.673882690882745
"12456","ENSG00000115687",-0.206148343587985,5.31764210491725,0.618978240298794,0.431427231803936,0.673903823870472
"12457","ENSG00000176396",0.180900386357027,3.51087820042412,0.61890361902174,0.431454999946264,0.673903823870472
"12458","ENSG00000246877",-0.308648614046288,-0.289433113187831,0.618546682950516,0.431587860839298,0.674057232970799
"12459","ENSG00000196597",-0.164596243023372,3.26071957978633,0.618167217489473,0.431729175817965,0.674203800145236
"12460","ENSG00000242612",-0.174023423933095,3.25036267728698,0.618108611287475,0.431751007339757,0.674203800145236
"12461","ENSG00000179151",0.131385737609401,5.31234688967917,0.617672764963849,0.431913417943202,0.674403288092519
"12462","ENSG00000236914",0.227023146791565,0.99824377193579,0.617386524736951,0.432020130855828,0.674515782864857
"12463","ENSG00000145216",0.108159103982822,4.915065693637,0.617267031969492,0.432064690664904,0.674531227334272
"12464","ENSG00000101187",0.33615112793509,4.59901621213265,0.616817982479887,0.432232207193432,0.674738611630504
"12465","ENSG00000168280",-0.251763118469096,2.41410925108868,0.616514790596334,0.432345367756377,0.674762167779679
"12466","ENSG00000124541",0.128387050696811,4.66527569501248,0.616463279488809,0.432364597760717,0.674762167779679
"12467","ENSG00000151657",-0.122793789174424,4.55542512006225,0.616421153058099,0.432380325265163,0.674762167779679
"12468","ENSG00000128383",-0.335251234823108,0.74611336145486,0.616405911634057,0.432386015720668,0.674762167779679
"12469","ENSG00000081277",-0.307391335175148,1.42094365799068,0.615956851864063,0.432553725293839,0.674967602443167
"12470","ENSG00000229413",-0.257126217268593,-0.522781358975636,0.61586768455258,0.432587038210736,0.674967602443167
"12471","ENSG00000133250",0.144858362502631,4.61393243881523,0.615685574511321,0.432655086649115,0.675019647256181
"12472","ENSG00000164066",0.165340668069075,5.62225657761389,0.615575369390285,0.432696274518793,0.675029779771661
"12473","ENSG00000253441",-0.842343063257014,-2.20419955262347,0.615416435947644,0.43275568451679,0.675068335896992
"12474","ENSG00000235070",-0.346961877577689,2.51297878613042,0.61482240282043,0.432977846399046,0.675360746944543
"12475","ENSG00000140105",0.267176250981126,7.33933476558375,0.614552834754363,0.433078719079082,0.67546393884743
"12476","ENSG00000269352",-0.156224239297978,4.66096600805546,0.614102012119073,0.433247497272554,0.675660762139763
"12477","ENSG00000135298",0.256197462633974,1.68778611543717,0.614030269201937,0.433274365483776,0.675660762139763
"12478","ENSG00000223496",0.172991221269616,3.70685185653953,0.613715065493629,0.43339244144374,0.675768693817941
"12479","ENSG00000132357",-0.218170383092325,4.23390691774223,0.61366008954532,0.433413040558878,0.675768693817941
"12480","ENSG00000169418",-0.195664769548767,5.80269068973552,0.613170421955246,0.433596581402022,0.676000695860509
"12481","ENSG00000237396",0.374746211885918,-0.278001442405076,0.612975018239538,0.433669857079121,0.676060765098025
"12482","ENSG00000161664",-0.198442040511946,1.28423013144637,0.612847845820424,0.433717556390798,0.676080956152519
"12483","ENSG00000135090",0.107135007563966,5.50763063980634,0.612590806969688,0.433813989848601,0.676088936303269
"12484","ENSG00000183814",-0.196519304036133,1.6240785076984,0.612567938004187,0.433822571195929,0.676088936303269
"12485","ENSG00000261098",-0.174338721100527,2.45128201140007,0.612480282555255,0.433855465406632,0.676088936303269
"12486","ENSG00000230844",0.156473910553697,3.38078549854741,0.612463757350003,0.433861667198572,0.676088936303269
"12487","ENSG00000101198",-0.506386616729207,1.03639277601175,0.612296047203436,0.433924615256398,0.676132877315908
"12488","ENSG00000136997",0.234586672465897,5.45512829730285,0.612089045651253,0.434002330055555,0.676199818697224
"12489","ENSG00000223759",-0.249747927984724,0.635458008315682,0.611911418388292,0.434069033726625,0.676249594780922
"12490","ENSG00000135919",0.261994073572598,5.27798618057899,0.611467558619012,0.434235782891048,0.676423900438278
"12491","ENSG00000234705",-0.294087678075012,-0.735837653265301,0.611395457121649,0.434262879177681,0.676423900438278
"12492","ENSG00000197119",0.273876793170099,9.89279119847024,0.611336036816851,0.434285211711722,0.676423900438278
"12493","ENSG00000039123",0.103007888033851,5.84460250491554,0.610914704811382,0.434443615360488,0.676616459142641
"12494","ENSG00000170296",0.132617822560282,8.03657550169583,0.610733575135924,0.434511739778297,0.676662789027888
"12495","ENSG00000271361",-0.265873985791669,0.379654763748055,0.610569578338033,0.434573434411876,0.676662789027888
"12496","ENSG00000173821",-0.146126370545508,8.45239116016775,0.610558254132854,0.434577695003983,0.676662789027888
"12497","ENSG00000065989",-0.133789153777961,5.50242137223764,0.610187942274848,0.434717055334058,0.676825617799052
"12498","ENSG00000140365",0.10566226703261,5.30724035417539,0.610039556770055,0.434772916709124,0.676826978199063
"12499","ENSG00000167536",-0.205063731244896,1.14284168456665,0.610000821936856,0.434787500668659,0.676826978199063
"12500","ENSG00000145220",-0.174426550640829,3.20830965418408,0.609793807725623,0.434865455735554,0.676860038417615
"12501","ENSG00000179335",-0.117102894001505,6.37237711466851,0.60975966937022,0.434878313216765,0.676860038417615
"12502","ENSG00000179152",-0.142848727502663,4.09489901027342,0.609396129688371,0.435015268607227,0.677019043456312
"12503","ENSG00000108578",-0.111991106103748,4.99096598937549,0.609254628228886,0.435068593872889,0.677047878987827
"12504","ENSG00000203739",-0.237125683555065,1.16939133601582,0.609002312210997,0.435163704681792,0.677100495299592
"12505","ENSG00000126821",-0.138559703223052,4.28132653831556,0.60898029761784,0.435172004611266,0.677100495299592
"12506","ENSG00000115211",0.122002113331738,5.47658680678814,0.6087302441817,0.435266296561625,0.677193053910086
"12507","ENSG00000245468",-0.22716006142042,0.733605166498344,0.608604539448731,0.435313709976281,0.677212669305869
"12508","ENSG00000089818",0.111656392949957,5.3890932623924,0.608469566835495,0.435364627827488,0.677237732942072
"12509","ENSG00000268164",0.328309692320879,-0.574679127121917,0.608357485134597,0.435406917082134,0.677249371306026
"12510","ENSG00000114942",-0.123092887232285,7.57652807070374,0.608178610700435,0.435474420709451,0.677249372141487
"12511","ENSG00000203709",0.211266329775572,4.88712038333431,0.608173015182544,0.435476532603287,0.677249372141487
"12512","ENSG00000225485",0.172397495092365,5.17514401060954,0.607927435092922,0.435569236303088,0.677339404631489
"12513","ENSG00000110536",0.167703426024708,2.34643203238639,0.607636875086762,0.435678958303313,0.677392847013057
"12514","ENSG00000261094",-0.171287555619206,3.02920622115282,0.607511689032659,0.435726244376172,0.677392847013057
"12515","ENSG00000152078",0.201026848291608,4.01186908444989,0.60748903163644,0.43573480350904,0.677392847013057
"12516","ENSG00000224468",0.294792195436406,-0.845054547092986,0.607467699149719,0.435742862374232,0.677392847013057
"12517","ENSG00000135392",0.142011689389757,4.54866588686236,0.607311211018942,0.435801986523114,0.677430634479526
"12518","ENSG00000272990",0.22709356727633,0.895982309542659,0.607091639615618,0.435884965359555,0.677505493769042
"12519","ENSG00000273055",0.258020732568256,0.32021226851452,0.606881699049453,0.435964327135027,0.677543488401786
"12520","ENSG00000268613",-0.240456769900829,0.246325016310944,0.606842744718897,0.435979055085078,0.677543488401786
"12521","ENSG00000109320",0.113971979599632,5.79552717146802,0.606646126259314,0.436053404674763,0.677604911329516
"12522","ENSG00000265194",0.250655080842562,0.929144823511544,0.606536447263391,0.436094887260963,0.677609153252629
"12523","ENSG00000272565",0.187094320861853,4.70530069736082,0.606454760981055,0.43612578641017,0.677609153252629
"12524","ENSG00000258851",0.338727178918085,-0.990346731400055,0.606195327747429,0.436223943373525,0.677707542815289
"12525","ENSG00000131043",0.144752208614599,4.93395412336282,0.606100896788874,0.436259679847191,0.677708949364215
"12526","ENSG00000197785",0.144174581437892,4.56439824639924,0.605919614840197,0.436328296761908,0.677761429833661
"12527","ENSG00000162482",0.288814861031115,1.21756860015226,0.605316883669136,0.436556554721051,0.678061857205036
"12528","ENSG00000188234",-0.3616382606006,2.23108363351237,0.605128310968681,0.436628005818482,0.67811870284245
"12529","ENSG00000259515",-0.274913272560671,-0.522287071393099,0.604899728590283,0.43671464073707,0.678127106487159
"12530","ENSG00000160961",-0.144757164455793,4.80172685899457,0.604851016720318,0.436733106399757,0.678127106487159
"12531","ENSG00000197256",0.143018896054689,7.51613820203468,0.604838175131377,0.436737974579359,0.678127106487159
"12532","ENSG00000226084",0.312072509585291,1.22098318823796,0.604697857319785,0.436791173737047,0.678155591078975
"12533","ENSG00000268885",-0.278625895941248,-0.811728669669137,0.604417754681823,0.436897399606168,0.678232842532942
"12534","ENSG00000236184",-0.248920932525088,-0.264076529970788,0.604382831878645,0.436910646466973,0.678232842532942
"12535","ENSG00000165487",0.106100921907972,5.60384974811635,0.603608981804733,0.43720433966324,0.678621650902097
"12536","ENSG00000074201",0.107525229012007,5.71358550041298,0.603436935201549,0.437269676172384,0.678621650902097
"12537","ENSG00000196196",0.389375267315401,1.62370169154435,0.603331483414053,0.437309729981682,0.678621650902097
"12538","ENSG00000136807",-0.110167669542662,6.7538244174656,0.60326575143937,0.43733469983264,0.678621650902097
"12539","ENSG00000250903",0.166919312273959,3.27476922719494,0.603263303786697,0.43733562967373,0.678621650902097
"12540","ENSG00000175471",-0.245101879700245,3.59180275429818,0.603171832492862,0.437370380958642,0.678621650902097
"12541","ENSG00000071282",0.195945235902203,4.32980808502518,0.60307643779392,0.437406627303007,0.67862377381665
"12542","ENSG00000213866",0.203643831386817,1.2348299068504,0.602792498412427,0.437514540631991,0.678737076788124
"12543","ENSG00000148296",0.10625982412313,5.26170639732749,0.602620240967426,0.437580028243785,0.678784549911451
"12544","ENSG00000167447",-0.19648260278506,3.26349259364405,0.602084904775296,0.437783644338441,0.679001204973339
