"","C.NO.1","N.IM.1","N.MSC.1","N.MSCplusIM.1","C.NO.2","N.IM.2","N.MSC.2","N.MSCplusIM.2","C.NO.3","N.IM.3","N.MSC.3","N.MSCplusIM.3"
"8043283",7.24539283499537,7.40409018575685,7.17872976219622,7.03167659616317,8.22830608080647,7.54155077439119,8.20112887342844,7.51853321404564,7.50238597574948,7.23922865085684,7.78628127544064,7.42255797886419
"8116372",9.8919896016391,9.90764302502489,10.0155144349002,10.167621817767,10.4013900848856,10.1379140607914,10.5154045969732,10.3211157404549,9.91945457022062,9.90513529217922,10.2723127259566,10.2509683372738
"8151512",6.18476859864318,6.23965697133413,6.22677762493178,6.40255364054928,5.85676647568252,5.60850198990642,6.01887359811084,5.82314230545846,5.72812701651473,5.91899173567943,6.26597416174862,5.96106312108917
"8058837",5.67671711993539,5.54613225075147,6.05006245714546,5.82937930027427,5.56640466141083,5.39950208836268,5.79989002970773,5.64862018090367,5.21706723762918,5.29078940561309,5.71527742657748,5.63851241311104
"7974835",6.37141450403768,5.75009927405243,6.57736863665434,6.84022734470983,6.25985237725753,6.17674454512046,6.58620351423764,6.62556666796792,6.38272870905295,6.36763741145386,6.82547994506146,7.02526661148368
"7970624",7.61814703264357,7.9340982542689,7.28989590662158,7.12204597968465,7.19508241933548,7.40076898383709,7.22909432499683,7.13488268295159,7.85712876316041,7.60549377562185,7.91361923867526,7.69367376530957
"8082003",7.58559177835203,7.855741071033,7.12153591543633,6.96542961955187,7.56200742628984,7.67580803942759,7.13334730583935,6.99838171368813,7.90914561307018,7.74416004943798,7.4461821840919,7.19173239803403
"8165947",6.14276326589259,6.63197105364524,6.66423082039028,6.7985881741847,6.6953835537485,6.60837370761462,6.76807223576967,6.72549438894816,5.96421890215574,6.29116579661335,6.64759424675934,6.84266396811714
"8027996",8.82400649738679,8.95278148095378,8.51635449569162,8.72987354350025,8.89549128200145,8.98950706995259,8.62149526289395,8.593296124233,8.97013259333701,8.77403663864605,8.62625759719742,8.45492295873856
"8174201",7.80724893264225,8.55403815638515,6.04673336247717,7.80111879027668,9.11129756611084,10.0163225239282,8.87566769802516,8.45697687875628,8.99164895008253,8.7531251895018,8.28926359261853,8.91920985712959
"7942879",6.01681937258119,5.74130385579535,5.87701108252214,5.49227478732367,5.57562266110912,5.74064954126729,5.5157450684973,5.94977074553505,5.89734558495968,6.00341734802245,5.87264849736524,5.66029363919586
"8173531",7.12760579203735,6.84632454922266,6.69637340667929,6.8382462887744,7.2012970955054,7.14585588968957,6.93832282579909,6.91135784551732,7.25539867556589,6.77805229066921,7.14708601664304,7.1167632172118
"8149955",6.36960268006515,6.01449719137961,6.98750841088748,6.16901129775072,5.68444952735465,6.14778250714777,5.72666140248239,6.1481036277853,5.56155015929019,5.70479279035243,6.66951619252199,6.33239267226874
"8014903",5.23307754144741,4.93692605822159,5.15938144254227,5.31056258254188,5.55846618802226,5.23861059028972,5.78691451378051,5.33483285359508,4.72610913041905,4.93918303475543,5.27227662765966,5.20525421723087
"8079189",4.23715987579687,4.00281061689426,4.66537362460654,4.52622672243754,4.65713692009004,4.17572654574678,4.94907789351342,4.65534169229962,4.52142982813751,4.30599372615308,4.84561306847733,4.66551733602244
"7905848",5.0641277636174,4.65496678180545,5.39801762809921,5.17853684667116,5.20797887228581,5.45126235380492,5.15494012777528,4.71590577335744,5.14747338893074,5.15083170903805,4.87580431371476,5.23674184992152
"8149986",7.94308378104813,7.94072487356465,7.84873897685161,7.85263545745978,8.76943271464599,8.07863023481596,8.89384582005839,7.90385672258228,8.16444535494312,7.84690261835964,8.15885924187027,7.84952816804105
"8062041",8.57265576481994,8.75960029572693,8.863872631399,8.56367482297114,9.66005340281059,8.89416360901881,9.65736389956747,9.00647798539235,9.46075249613465,8.33507379877823,8.99168804561196,8.54886944546362
"8173261",5.55337689153081,5.57587967524464,5.46716124025625,5.43382810317785,5.87955937213115,5.81501992117134,5.96725856618601,6.22705673071513,5.68256679717322,5.64611350871842,6.02765835735266,6.11858644398156
"8132897",8.0151561924498,7.9076055597251,7.77275073851814,7.68499756103242,7.39097797281508,7.57704894327136,7.03080556745683,7.50174320436629,7.76223858919221,7.82217152557067,7.33060005995498,7.36019592854074
"7904018",4.78363437048284,5.28336725756237,5.70886819787938,5.37407280149649,5.4202330536152,5.36362706218331,5.55686224842444,5.83106629762418,4.92025352881566,5.54251853934263,5.71263818220266,5.79252778370756
"7927606",4.63793458884351,4.88993722938204,4.99801441221956,5.24042468649287,4.42132367590677,4.55252497373542,4.4976384207221,4.46025889904383,5.11548308033307,5.43945749693401,6.77556360312729,6.57823754877082
"8101284",3.83092924643461,4.60911581554189,3.61326242528201,4.06375653722429,5.72877441654589,7.26589018215367,5.46636936832626,7.09750391175918,5.15137730146598,6.30404037770319,5.14965198267663,6.28226593052954
"7988876",3.8326770304695,3.36008185245658,3.75415788347297,3.73776438934963,4.10826575540642,3.92748705845179,4.23507823333407,3.76523193185596,4.85608677758513,4.19334046522976,3.90919787616848,3.76523164458242
"8066822",4.60074938945692,5.19142136765137,5.26831896382434,5.75577821361511,5.79696020570855,4.98919288604983,5.88156431578694,5.01924125391803,4.69364760989497,4.91510002109454,5.46297229301635,5.368256645394
"7897227",4.4486747749176,4.40837445908474,4.34015783251829,4.64939059571377,4.55373125992324,4.11068942710702,4.45091183581895,4.14426519528467,4.21091025992227,4.51491345736167,4.45804312147392,4.61833773983361
"8140814",8.1109884421979,7.93101744421412,8.11657483233681,7.84585783204827,8.27834615056859,8.39028281942389,8.10338965559573,7.9650253577545,8.2672944514473,7.85938139114575,8.35517022915136,7.98418331489643
"7905938",8.94520588865003,8.9202329564805,8.92629504885452,9.01304816521883,9.34507668510139,9.04469861175053,9.45589200491666,9.34140207109293,9.25598537768742,9.07764767801976,9.10336838311504,9.12447786376761
"8174105",4.53228302616935,4.67622653895013,4.45384752923558,4.25918673003086,4.23308621098163,4.28031704592543,5.00812517119584,4.79547689082928,4.32179029675204,4.35863578419714,4.60913645758789,4.34734735544596
"8174207",5.73411797741825,5.78839244342173,5.13235660822107,5.91826741530412,6.17387682040486,6.45995906327779,6.27721584876069,5.99605248070931,6.37796047197509,5.93945899688082,5.77487687209457,5.79819782227088
"8032863",10.1207838847523,10.0497306000764,9.54520951945038,9.58060718432549,10.1344263731945,10.0848825025526,10.0938529699151,9.64894178542706,10.3549511964775,10.2370269977608,9.85571621582858,9.79126332556728
"8101587",3.51964725451072,3.72412080210639,3.56199165126113,3.68681167977221,3.87761012830784,4.03824674727924,3.7843473749672,3.88519805763509,3.57670661638048,3.9264737204719,3.7568183546062,3.8832919225709
"8119016",5.1485239227465,4.99888523973393,5.32069281442827,5.18405187992003,4.75297723903344,4.78361727601985,4.95906029593732,4.80889401396092,4.76462588815033,4.91574311044216,4.81829765822798,5.16524701796575
"8103399",6.7541142879416,6.78931208570851,7.03727180958145,7.29796346855304,7.26921193994733,7.22874583782637,7.45336072480569,7.34526279494067,7.33923879634886,7.25633867780809,7.59142495862311,7.50786019658946
"7984319",7.48062546075003,7.58494683334761,8.19607508226445,8.05206623413869,7.62371644995175,7.46891572905844,7.79625872573228,7.58074225718459,7.68892656470397,7.41349366232784,8.1113686221284,7.77035416057449
"7993071",8.40707364724375,8.5501464967081,8.09887759591385,7.98702579742012,8.10804921032055,8.06171548565566,7.91745231888684,7.94533367425264,8.58586856306809,8.45520148046556,7.74675587642625,7.7643885963631
"8009476",5.13547554263673,5.05267696745768,5.58019747908038,5.03997723110706,5.15035078322766,5.01296662453167,5.04836063176767,5.37952154219053,5.06111987446954,5.1039425731351,5.34997262815453,5.53204120179827
"8051501",8.43633437597141,8.66623870790795,10.4604652414692,9.17500793589431,8.56500105478674,8.94676243399615,8.72738973364092,10.3696397560001,8.67664425668797,8.50257254174211,9.20755060156706,8.96366921776308
"7969651",8.4955355607765,8.57361767811104,7.99432811934269,8.07454670562086,8.28027161311818,8.54165070964411,8.13008829641596,8.41199945186531,8.72673480250511,8.48099207319678,8.38213056383632,8.22336932268168
"8171182",7.53516276959104,7.59749197149546,7.5294500596542,7.53878989778858,7.91879502475833,8.04754883099626,7.97860248614901,7.93731555419884,7.5747759160567,7.69611985425156,7.68935883649237,7.7016918282281
"8108703",2.67344691493799,2.34459005540267,2.88906620088451,2.85215073282376,2.66407487152273,2.79676474123405,2.70676724588415,2.75316503874175,2.33169085421618,2.45158396320304,2.79461329853527,2.46225549136018
"8108693",2.2317082795499,2.78592788386069,2.95721693481849,2.63201708886684,3.06126872503813,2.23335308790802,2.45593576902713,2.91355498949254,2.49142185684876,2.36723773793689,2.71533150568335,2.60373413323148
"8108688",3.28783280523557,3.72390982324141,3.75596423462205,3.64025832977088,3.84885624897422,3.61574990153888,3.13301696588725,3.63848022589687,3.49900802682206,3.42206075563177,3.42656015434153,4.29409978464424
"8180273",5.09318002168607,4.42493358570667,4.61088287107991,5.20903234669878,4.81435680129119,4.8879078559628,4.85360649763139,4.96362465908388,4.55087835011411,4.94944054964838,4.72931805641611,5.15389636281066
"8180281",6.13443932807406,5.99328330051845,5.84447070190007,6.18059967134492,6.26505525667337,6.1946926230327,6.02883239376622,5.72352472803617,5.84106478591985,5.67870148137924,5.79561093922044,6.0853982500686
"8180280",5.08448945093239,4.58513673271408,4.71050047770957,5.08367659857996,4.86672820048461,5.01544337619353,4.90492468251055,5.39763800308089,4.71804056120273,4.72642484588336,4.48524965418359,4.95791845391194
"8180272",4.81477096773249,4.62985544795264,4.47764504552247,4.81584045262011,4.84199758766663,4.51355251994862,4.61234060859651,4.7767770724783,4.65183203643787,4.36938579726824,4.28465456933586,4.80166155918979
"8180275",5.20981209982047,4.74335675129033,4.89514711732562,5.13736405439236,4.93723953153648,5.13550576402935,5.00021988165553,5.14145751052914,5.40719787592638,4.79176604253952,4.55006635875501,4.90531890801276
"8150138",4.41548581341203,3.56990140763609,3.87569978956796,3.82402196493577,3.99089550079887,4.53089482964907,3.79098367136557,4.67295695303861,5.87202816933358,6.00778010220005,5.78015033587445,5.75081363850903
"8176460",6.50900820829024,6.71669762354326,6.13957770089978,6.40897176760442,6.13420574983515,5.78143706374147,5.88889777441022,5.97455658841438,6.09906829254053,6.30636334977198,6.28895588805662,6.23989323959711
"8111101",6.87759540155464,6.798026645884,7.03671081118933,6.92591976430647,5.57113448690073,5.73713708514966,5.56131481850309,5.8216228151793,5.66269075929621,5.65114370597288,5.90989398751242,5.61882452991388
"8068192",4.18023259759499,4.49185627278818,4.29021128961442,4.49295485389039,4.54799229098794,4.0778146158074,4.26233197401252,4.26233197401252,4.03732320534046,4.49681486694186,4.13828980790271,3.98910705949669
"8134821",8.40261925363936,8.40538012750214,8.07218420388088,8.28045414369677,8.17793737633876,8.25575070512273,7.89350044349876,8.11629706207759,8.34247603416623,8.34511319591382,7.92881254855546,7.99400013882208
"8062409",8.45324518259875,8.57549130715232,8.84493003717145,8.94458635219377,8.46288818781781,8.70428776322217,8.52310731474639,9.01312900027837,8.21794667819495,8.52917490871533,8.90291518502147,9.09928641457042
"8064539",8.8924678559429,8.49095630877653,8.77101758377006,8.71809063599177,9.12312210225621,8.84036648410452,9.19583097639552,8.97887814101022,9.25049584838023,9.05024756588133,9.19722688892062,9.20863785461033
"8089011",5.22274685240419,5.50481681767787,5.74416454172491,4.92283530503302,5.73372749330135,5.04122595268929,5.46238547924602,5.14812522312307,5.81154846259239,5.94280415927515,6.36236485604597,6.05598603473733
"8169009",7.83705929266061,7.78082864400164,7.7673048491056,7.85109534079047,8.09049380954942,7.96364983433544,8.11865428348968,8.14724615907061,8.33937653833315,8.12700259133832,8.29156971352286,8.46465334052815
"8037962",3.95270825601952,4.07027360571115,4.57178303221705,4.58143258430527,4.54669890529888,4.43600097629007,4.47889163929324,4.36064171284727,4.56195611596697,4.4822437922025,4.4838352319215,3.95827592420887
"8166705",4.0156876394636,3.69861568906359,4.22469078087945,4.17213633087641,4.51119303476088,4.36697543548094,4.65026695781197,4.55552329376608,4.68091602616852,4.35359145058926,4.38769863153693,4.79745056898147
"7980958",6.04133288554922,6.5924766848116,6.26462697112422,5.69047046291634,5.44438616824508,5.33689281327785,4.80111890260668,5.56901579569911,5.5129987103181,6.35231421195052,5.89526391300735,5.87467809767804
"8136790",2.69258590778296,3.00647916181958,3.07429153301526,2.90862322421795,2.75157923725371,2.86934280263002,2.61016893404811,3.18773285788125,2.72374190117321,3.39839848411469,2.87225312335188,3.19493180244927
"8154848",6.15457720967374,6.20374876607487,5.74742482891249,6.06258837629886,6.85398360773869,6.23822696344426,7.01346895098338,6.65392406019054,6.25870904670537,6.0856613985595,6.41428369552725,6.64808716828388
"8111932",4.68302967395665,4.72469594382763,4.63975302319894,4.71910578398511,5.01227349302984,4.78485311759891,4.86239825120885,4.70104735914682,5.09468006473386,4.93590215191223,5.12578220319214,5.16397428856566
"8120654",6.78435410545529,6.97030119658224,6.17076922567528,6.51532931038303,6.86127739315054,7.12916648895454,6.52287820502186,6.81032224091679,6.98829494590256,7.12815811688909,6.63473844837509,6.69245780772701
"8024048",12.6346449541657,12.8236687006214,10.804656269076,11.1761498553493,12.1956808730648,12.6010133748082,11.7656376540445,9.96714097109055,13.121004049346,12.9179184440014,11.9457947886567,11.6886546865279
"8024038",10.1701610605819,10.1126004604479,9.31804788687384,9.82794891473719,10.759443553616,10.4448632841886,10.8148551641354,8.78820116715808,10.672621368515,10.1329432247732,9.65144508293667,9.53875185944988
"8089062",8.6407061248945,8.77288608577981,8.86638361324549,8.71680483273742,8.97193706601425,8.91837512114591,9.20582950533003,9.05940808960334,8.54078089447447,8.55224961616636,9.14564968569018,9.02297979962236
"7929901",6.8997907998653,6.92677078782445,6.90714427738824,6.70039509873669,6.28929692737286,6.98133341045615,6.19893772398991,6.9215706325279,7.09702973792907,7.07241246099376,6.83632846154622,6.61834492006626
"8083422",7.33936834704188,7.6577668630645,6.18093910559725,6.48913474890379,7.60655550497322,7.95505642321958,7.08682244741319,7.01781189644708,7.83986279147008,7.42021877356029,6.96993362978834,7.0312763497448
"7946446",6.16232404877005,5.72027343316797,6.17775625425431,6.42745740840906,5.94690966492912,5.80079625248663,6.2598790403625,6.0640249024548,5.99907424238654,5.736642827823,5.86571610013198,5.70512956021885
"8037240",3.02277151203554,2.83622505472335,3.68671435644656,3.34673558099807,3.35400815795462,3.01165783266315,3.36844666410769,3.15158820430899,3.01548393953601,3.65795933778925,3.17513339874663,3.03685865574379
"7983360",11.0497831892942,10.9875543361329,11.5156498323515,11.1651959290293,11.555200243362,11.2516476942171,11.5912728256242,11.7731291443798,10.865240704124,10.909861062035,11.2785047767799,11.2158604256219
"8037267",2.63958584241053,3.59796351817651,2.61971562559504,3.29251707696443,2.79720845040204,2.98649441798077,2.66123503050491,3.36146439792517,2.27498920963396,2.47804982655541,3.06889691653732,2.63530669473372
"8037231",2.7855005055218,2.34370188939375,2.40637780850597,2.6120119599596,2.716344212576,2.58039745239673,2.64595116108449,2.80654711021024,2.66462060407519,2.75617931802479,2.00006790188141,3.29717605992702
"8037283",5.11105583526912,4.50570957172823,5.43496042075414,5.25535805528049,5.73115107030443,4.55360728167309,5.30482280304989,5.44082214393212,5.13886267526165,5.03734539576172,5.16912855198092,5.54763365990267
"8025278",6.76698474518044,6.68736912620552,6.2662031744367,7.00796483484337,6.75985408532361,6.29774936102795,6.71293953793124,6.43835800764256,6.75851839494152,6.7601386115125,7.08519751535889,6.7101996693738
"8037246",3.59975335770606,3.08192299409484,3.82419446850928,3.18528720233874,3.58933363090799,3.32741663772149,3.69438028647762,2.9550800621965,3.04108191393114,3.24555810412331,3.28332085402207,3.44361152780212
"8037259",2.8932793664532,2.92822108335809,2.87153485113252,3.05331539282449,3.21730002992959,2.99875974572052,2.62418266726707,2.75312344597085,2.54197202837431,2.74163572211666,2.78861902214596,2.57735051315177
"7906486",5.58725097437908,4.94404948228198,5.51056306866888,5.14338228582656,4.51267024166186,4.83984456714837,4.93520537712731,4.7759239885543,4.95911690521589,4.61368323495156,4.73266143567933,5.08596016500644
"7919888",7.97912166011879,7.69234188903455,8.37862184145815,7.97259853184617,7.88746231524903,8.07315891453242,8.22603426844967,8.20407791607332,7.81815646022965,7.77442319358972,8.13674631074329,8.12210249851402
"8045090",9.69798430655484,9.70920934228881,9.60491336471657,9.6560534591775,9.48654989534047,9.5155779965568,9.33691618858128,9.48772031847125,9.29458427452694,9.43020630944759,9.23461385210362,9.29100447611743
"8130628",5.09880595722356,4.80155320806956,5.38266595801788,5.20648907741816,5.61141419924678,5.26003578629245,5.74503472481499,5.84929604257411,4.78475147612747,4.94052695596216,4.95238813847704,5.50427695887474
"8102065",4.15997562165717,3.88447058187547,4.15851207530161,3.87629766370104,4.04882473972066,3.90471426691609,4.23896757588732,3.85719342506162,4.66312742298901,4.05090086749767,4.32160122623916,4.21382793907703
"8042381",7.24368233048082,6.97279452985304,7.00696413871061,6.89689949271058,6.61037250008195,7.48331784766111,6.8798208350556,7.35550008322124,7.11408067632444,7.10250214385098,7.33713263164289,7.2134503134546
"8164521",7.5490553412816,7.49106501740206,7.95102263322341,7.74592681453767,7.46905144024555,7.76704104454196,7.87826668002423,7.95780951081423,7.52483064317448,7.67099518368461,7.83431359741576,7.69715194678133
"8022356",5.98670286750634,6.81216500361466,5.3343807516499,6.12431362700886,6.9874494091743,7.34861826192219,6.84194752614864,6.94041967145262,6.79643165362676,6.67914108326485,6.60002114170045,6.72540073688978
"8131475",6.1500840936387,6.37289772324681,6.33907328756841,5.80573461638812,6.35668911175029,6.58238966123479,6.05979382377522,6.47553731472072,6.4682637791126,6.00189970534162,6.36570863348583,6.28535989905815
"8059532",4.47398261588781,4.05571471925691,4.47147506928314,4.3053690675821,4.12021306330232,4.27436502373053,4.49998225484755,4.26975615030077,4.53252595672546,4.33883221105959,4.3518947777424,4.13904620458077
"8011861",8.07079419141647,8.08856817578267,8.10960729485159,8.0225622139293,7.49551552938329,7.78732005582205,7.70626895976294,7.97877652335048,8.16135827283359,8.15910990238154,8.08101020412504,8.01792582101233
"8091715",7.42782423809723,6.97903037287126,8.67853426506343,8.25481158041462,7.11091124576246,7.15647878987312,7.19950914565049,7.71452607649051,6.83652376593408,6.75383092784002,7.77718138128734,7.62479200161391
"8024446",8.5675358681999,8.66068900664577,8.31575412863963,8.49517949750729,8.56972976940865,8.75243893242726,8.57701052751864,8.69215814368437,8.62530148675995,8.95629902232652,8.21585648920855,8.25044334699806
"7951004",5.55794470208262,5.66268380274183,5.36077040807927,5.52384870029272,5.5145626026036,5.96546833188659,5.65073164440495,5.25330898029414,5.95236135119036,5.76406779873287,5.6268906644305,5.23992351388895
"7904158",4.06375133725205,4.70032365171311,4.34458783039991,4.44705298456614,4.35852149063634,4.02972529071974,4.77486683710765,4.09991532890175,3.97136732228741,4.77267915128249,4.06718571383422,4.17311940425485
"7932584",4.17281060324364,3.73147245952222,4.23074199898906,3.89694139880424,4.08925387245284,3.57965390618267,3.99966928063952,3.9380640343345,4.1992536973308,3.58012196115698,4.20772976594448,4.25318613251427
"7919699",5.33281214798326,5.39928149587588,5.93245375650685,5.80195969964095,5.12037165867555,4.82846482213644,5.43059709491794,5.46966867711289,4.9920796541615,5.40197379355903,5.42363187779647,5.42918677146336
"8042038",4.27648239146356,3.9100003856776,4.17973701109711,4.49048925625649,4.24350835983209,3.73275689368449,4.32676902230527,4.39002679813679,4.12194037653896,4.31095474616877,3.92681345689085,4.69409373663325
"8015890",4.93224787393395,4.90232031198173,5.36097468642504,4.76195245238514,5.43740169954308,5.09852584633345,5.58647291531591,5.06021478153622,4.91952697170279,5.29160210424504,5.53360379862628,5.31611156631912
"8118571",7.35704298077466,7.37508564517823,8.38617723054126,7.64669655901864,7.37065919244663,7.34310989953096,7.71243234787174,8.01859430418416,7.30638736753388,7.18408709146781,7.55377391704042,7.48759853436643
"8081853",7.0515879607048,7.36963037693991,6.8486068583581,6.82594743775749,7.09536624675728,7.30207223086177,6.73578224657552,7.09662352100878,7.16245116107125,7.29404655796806,7.19360692093562,7.39679935039146
"8004940",5.19868676688719,5.26604832772269,5.10992097984106,5.35680002383889,5.90280880534426,5.80306450353694,5.90783751656708,5.93129638252083,5.54613225075147,5.86335827141744,6.14083982194382,5.88707285998722
"8081465",7.67724927159442,7.97248680884967,7.85054014596383,7.94015598684524,8.23740204646075,8.18363727639031,8.31424676953098,8.33196106752798,7.91555730428444,8.18732858402462,8.24347282478113,8.32281775775505
"8002133",7.6249195196505,7.54610969706754,7.33646570712274,7.24555498134493,7.14525600192466,7.57946986613399,7.15906439993512,7.35190783486079,7.48098356757412,7.31828454172672,7.1894743694054,7.15878107361431
"7930870",10.2360380984102,10.2323928633709,9.84103451964456,10.1735267582582,9.9128400348508,10.2990244648448,9.5976282529109,9.8335539103094,10.1803062774609,10.2522114639183,10.0513724504526,9.88709242769634
"7913824",7.42414319282953,7.40296762169835,7.11526738944256,7.23399797445793,8.01931334796093,7.99964930215381,7.95701086602738,7.89003163092132,7.3897435616978,7.63788913608716,7.70260696800846,7.74931062060703
"8087806",4.95938731453243,5.0546148251476,4.99761360561304,5.24064557617788,5.42621229772275,5.39874460214188,5.73437323793366,5.48495342645932,5.28963321777895,5.47670591495644,5.21264469602132,5.39538917545449
"7982757",7.75740354296452,7.77211349584372,7.7246376079071,7.17610101856273,7.58374868951976,7.50443779207344,7.10462282334227,7.34128684421122,7.63614293438124,7.59328558139749,7.74118980242483,7.54534462497533
"7897745",8.65886239768129,8.60840529826546,8.66977292628971,8.75084689667362,8.5238005105275,8.31952649442048,8.45113662932091,8.08604235953111,8.67865779917492,8.46607513445293,8.19777503924612,8.05303432660412
"8091306",4.49443510067711,4.30031703666651,4.71240733701348,4.79741891367317,4.89675414737175,5.03911483852553,4.80887822882868,5.12797682140076,4.2061960830027,4.43345209305149,4.97998426325942,4.87177897941253
"7929750",8.4443423185525,8.87440996783987,7.3331047581101,7.74479736963608,8.74207674846257,9.77138271752812,8.26670107155965,8.2347706473504,8.98077693127346,9.41193257424632,7.87605207850168,8.16402688086215
"8063497",4.58999813569667,4.58433811790464,4.16461124219276,4.55538610632061,4.4271979625847,3.74705829879275,4.51498670343318,4.38390846347751,4.35788884244478,4.55358401809012,4.08235393493818,4.2396333635898
"7898894",7.70599082598277,7.50724187197937,7.63911876774217,7.57966538759332,7.05284959274524,7.65175802958464,7.15470644340182,7.5692923940584,7.506075488487,7.66835743748735,7.1527336139493,7.6939653282696
"7973185",3.038143528183,2.93094685051597,3.11443393560195,3.2720779713341,2.93213838755705,3.35851208099646,3.1125730938875,2.93426808174837,3.33303290822074,3.0384828707104,3.10407029547012,3.23949024731727
"7953211",5.18555418600247,5.23557221176514,5.55274909959079,4.59130533855598,3.96174169786769,4.89331153418385,4.09152652977941,4.43509329230385,4.77833294105125,4.22027101156503,4.75121988744381,4.27348416464327
"7969050",5.34862312511405,5.6849736057463,5.55800803192884,5.76390382413273,6.73133706319732,6.76087446206739,7.00467972079979,6.89351967019555,6.18316831693858,6.27181797806048,6.38094402581086,6.68343345796479
"7949588",5.03149186504679,5.35166412056204,4.62211408760148,5.02892699422205,4.71343323244168,5.19418220441422,4.90669994492483,5.38615576317938,4.71343323244168,4.70320582769698,4.78552501107876,4.89072559147387
"8037298",3.44934405071175,3.87907676386082,3.59680801319306,3.59784939571508,2.80202761601961,3.78409239397899,2.8339145066913,3.00362813224877,3.23248012913806,3.06597550604584,4.32134815836036,2.59823600557312
"8035737",8.74427801994913,8.61550936939958,8.43940694564182,8.17001990881227,8.48537045992654,8.69966830846636,8.33045043333867,8.26660657561153,8.87321074768347,8.7082411074243,8.17814866454485,8.02887066566929
"7976000",6.98932750747916,6.76543243310084,7.25680225446736,7.22567553778337,6.30066446520914,6.28607089319084,6.16407787496484,6.50900704594336,6.45255831707531,6.55724085902199,6.58533360652965,6.48328882649208
"7993807",5.98953628775954,6.56762762205271,5.992328610949,6.37031397028809,6.9753079080213,6.90798161316859,7.04232296130331,7.30985520317436,6.48683621494279,6.81557161079121,6.86428512600556,6.9685977093459
"7993800",6.83316458121979,7.24385490219141,6.53885654642288,6.72728264400761,7.0016897402513,7.34077657063084,7.08464656427658,6.7450486304502,7.352428451074,7.16447206090723,6.99799042969905,6.85912151207334
"8025672",8.25491195577735,8.20873529843199,9.37922512386187,9.15400309936241,8.88211797159077,8.15297263879324,9.30809319099824,9.20512303544913,7.75694748538372,8.14617434577053,9.06052053300196,8.91892333565817
"8141241",6.82004224746575,6.73514859943308,6.71957853148008,6.29258955750501,6.71349116812965,6.89476857674255,6.73131488185252,6.8161864848038,6.90127730075554,6.74528618542336,6.34941687761472,6.23267927373042
"7975932",4.65202522650577,4.31716973113304,4.74398861829278,4.7697760831081,4.55641291468937,4.82044312401657,4.91862892173133,4.6915954127386,4.62717431702377,4.37579783215855,4.42297266410033,5.13388017265244
"8072108",4.91800674596504,4.67388951676341,4.77809161498511,4.85138655007465,4.91395875866394,4.66835659199307,4.98531837778146,4.97323479872341,4.75298964854344,4.9884299844363,4.40939827343138,5.00905244588006
"8066905",6.72698410237678,6.71000226694796,7.58924826463833,6.89189849718202,6.488545734418,6.88991757265069,6.5190257408846,7.22975827912072,6.56675191818896,6.58432368052251,6.90556066826033,6.7535044491802
"7909425",3.84415050875103,3.78848078521205,3.92664204267354,4.30479895959924,4.30736545974532,3.87421606388181,4.17667635281312,4.03391835799732,4.05948979841604,4.14028372137984,4.19888715750924,4.20812121035863
"8115895",6.39783954207601,6.75219327302469,6.69136050859667,6.50984218668264,6.65938098230282,6.84523071095748,7.0550226094653,6.61666916159133,6.40456835153989,6.37221558640453,6.58508383292849,6.76796748552762
"7990429",6.15849511476094,6.194612868145,5.68644536597347,5.97410455456535,6.66364046295771,6.86401377887115,6.58792787616822,6.50815293626194,6.32686563944021,6.73640590975115,6.33511943742391,6.38155086452366
"7898939",7.20323082265924,7.25383280407573,7.31144963291485,7.29533397322232,7.36068096331232,7.3881228972051,7.70202497721393,7.61113441482287,7.53917279410407,7.09661849325885,7.91607410155002,7.57133053198076
"8065280",8.12419224114077,8.41246567366555,7.7306895633118,7.9588935912718,8.45548842492918,8.75999586208988,8.1742839500446,7.85985551731416,8.31888305709957,8.46920509014963,7.99685154725727,7.78429562852321
"7937287",8.4943991201402,8.44169373497384,8.53949469057252,8.49318936279911,7.90080257432159,8.11655540894796,7.98304807166331,8.18294024467777,8.43210366352374,8.38465111682078,8.49056572980352,8.26464950513573
"8039642",3.29876318318172,3.88679720260597,3.33101883853259,3.42299849709303,3.87267106935262,3.97192755022013,3.98137081381399,3.94432283877557,3.78452414608406,3.62530175216351,4.26394490434001,3.72739526241083
"7986789",5.17905382811859,4.80166714429853,5.88308394261125,5.39607760485132,4.90703484330778,4.8557685617475,5.01912757290834,5.56960084551609,4.87484713906833,4.95282245650307,4.9647045132423,4.97519273671058
"8094911",7.42906800565491,7.59967294007879,7.2708021031773,7.47852820867244,8.31296016975472,7.75541278905544,8.90283106090913,8.82697485558741,8.01000535300145,7.97129020336847,8.60234951970331,9.20796725176442
"7978123",7.15079633018608,7.0768120007947,7.80703039779844,7.40366989631193,7.02733971192905,7.24555800071383,7.14110667060129,7.50693331281061,7.76229588130418,7.17253423177793,7.59577043045596,7.50693331281061
"8153258",5.77588928565782,5.73933309887906,5.76973637602612,5.68668025827895,6.12490242739386,5.90362165305319,5.39413783745704,5.59804697628149,5.57599349763269,5.12744950761792,5.3229620598306,5.56842306028784
"7911854",6.8710375092337,6.88973016396009,7.53637913231551,7.46224656555257,6.45599739204441,6.3573651946949,7.05573246919699,6.70207669446888,6.72190086580352,6.59778160018221,7.33591410132806,6.51328554394046
